y_over_delta,u,v,pressure,temp,scalar_1,scalar_2,u_over_ubulk,y_plus,u_plus
8.5999999999999999e-01,1.0860677722498415e+00,-5.9279797109323471e-12,9.9524266456769427e-10,0.0000000000000000e+00,1.6385826406072833e-03,2.8552920952869210e+00,1.0877113526923092e+00,9.5978352907986755e+02,9.7315514992249902e+01
8.6250000000000004e-01,1.0862009508274539e+00,-6.7654279219720636e-12,9.9975914059790121e-10,0.0000000000000000e+00,1.6335233062870083e-03,2.8638448892946942e+00,1.0878447328132426e+00,9.6257359747835551e+02,9.7327448264000921e+01
8.6499999999999999e-01,1.0863341294050664e+00,-7.6028761330117453e-12,1.0042756166281079e-09,0.0000000000000000e+00,1.6284639719667334e-03,2.8723976833024669e+00,1.0879781129341759e+00,9.6536366587684347e+02,9.7339381535751954e+01
8.6750000000000005e-01,1.0864673079826788e+00,-8.4403243440514601e-12,1.0087920926583149e-09,0.0000000000000000e+00,1.6234046376464584e-03,2.8809504773102401e+00,1.0881114930551092e+00,9.6815373427533154e+02,9.7351314807502973e+01
8.7000000000000000e-01,1.0865905919766981e+00,-8.6490340162277200e-12,1.0139741612626080e-09,0.0000000000000000e+00,1.6186955272737059e-03,2.8890790992844098e+00,1.0882349636186655e+00,9.7094380267381950e+02,9.7362361489556193e+01
8.7250000000000005e-01,1.0867128980176881e+00,-8.7956009258419010e-12,1.0192220151794561e-09,0.0000000000000000e+00,1.6140210320585572e-03,2.8971657972785145e+00,1.0883574547492256e+00,9.7373387107230747e+02,9.7373320543557909e+01
8.7500000000000000e-01,1.0868352040586777e+00,-8.9421678354560771e-12,1.0244698690963043e-09,0.0000000000000000e+00,1.6093465368434085e-03,2.9052524952726193e+00,1.0884799458797851e+00,9.7652393947079554e+02,9.7384279597559583e+01
8.7750000000000006e-01,1.0869575100996678e+00,-9.0887347450702581e-12,1.0297177230131524e-09,0.0000000000000000e+00,1.6046720416282600e-03,2.9133391932667236e+00,1.0886024370103453e+00,9.7931400786928350e+02,9.7395238651561300e+01
8.8000000000000000e-01,1.0870730907378685e+00,-9.2303576545299929e-12,1.0358261175713094e-09,0.0000000000000000e+00,1.6002403290546019e-03,2.9211002967573281e+00,1.0887181925603528e+00,9.8210407626777135e+02,9.7405595085678058e+01
8.8250000000000006e-01,1.0871854663013027e+00,-9.3696244389161178e-12,1.0423446135288402e-09,0.0000000000000000e+00,1.5959243175835292e-03,2.9287062341173584e+00,1.0888307381852538e+00,9.8489414466625954e+02,9.7415664333755913e+01
8.8500000000000001e-01,1.0872978418647370e+00,-9.5088912233022346e-12,1.0488631094863705e-09,0.0000000000000000e+00,1.5916083061124566e-03,2.9363121714773883e+00,1.0889432838101547e+00,9.8768421306474727e+02,9.7425733581833768e+01
8.8750000000000007e-01,1.0874102174281715e+00,-9.6481580076883595e-12,1.0553816054439012e-09,0.0000000000000000e+00,1.5872922946413839e-03,2.9439181088374182e+00,1.0890558294350559e+00,9.9047428146323546e+02,9.7435802829911651e+01
8.9000000000000001e-01,1.0875182509569958e+00,-9.6589837344230083e-12,1.0626837131673747e-09,0.0000000000000000e+00,1.5831347320001295e-03,2.9513005598385256e+00,1.0891640264544098e+00,9.9326434986172330e+02,9.7445483016325980e+01
8.9250000000000007e-01,1.0876208569425581e+00,-9.5092581390933340e-12,1.0709653355982775e-09,0.0000000000000000e+00,1.5791752303961472e-03,2.9584036528909792e+00,1.0892667877168298e+00,9.9605441826021126e+02,9.7454676875660908e+01
8.9500000000000002e-01,1.0877234629281203e+00,-9.3595325437636661e-12,1.0792469580291798e-09,0.0000000000000000e+00,1.5752157287921651e-03,2.9655067459434328e+00,1.0893695489792501e+00,9.9884448665869934e+02,9.7463870734995851e+01
8.9749999999999996e-01,1.0878260689136825e+00,-9.2098069484339982e-12,1.0875285804600821e-09,0.0000000000000000e+00,1.5712562271881830e-03,2.9726098389958859e+00,1.0894723102416701e+00,1.0016345550571873e+03,9.7473064594330793e+01
9.0000000000000002e-01,1.0879265915516960e+00,-8.9478884887124837e-12,1.0961554135464685e-09,0.0000000000000000e+00,1.5673734728594321e-03,2.9796000713331017e+00,1.0895729850037463e+00,1.0044246234556753e+03,9.7482071778354310e+01
9.0249999999999997e-01,1.0880193537200902e+00,-8.2680516091313249e-12,1.1060681563245319e-09,0.0000000000000000e+00,1.5637766021309187e-03,2.9861698975060578e+00,1.0896658875520411e+00,1.0072146918541633e+03,9.7490383596842733e+01
9.0500000000000003e-01,1.0881121158884839e+00,-7.5882147295501355e-12,1.1159808991025955e-09,0.0000000000000000e+00,1.5601797314024053e-03,2.9927397236790139e+00,1.0897587901003352e+00,1.0100047602526513e+03,9.7498695415331127e+01
9.0749999999999997e-01,1.0882048780568780e+00,-6.9083778499689768e-12,1.1258936418806586e-09,0.0000000000000000e+00,1.5565828606738919e-03,2.9993095498519695e+00,1.0898516926486297e+00,1.0127948286511391e+03,9.7507007233819564e+01
9.1000000000000003e-01,1.0882976402252722e+00,-6.2285409703877881e-12,1.1358063846587222e-09,0.0000000000000000e+00,1.5529859899453785e-03,3.0058793760249256e+00,1.0899445951969244e+00,1.0155848970496273e+03,9.7515319052307987e+01
9.1249999999999998e-01,1.0883800691692660e+00,-6.5629541547424159e-12,1.1431571827165710e-09,0.0000000000000000e+00,1.5497769335605905e-03,3.0118337044658166e+00,1.0900271488832258e+00,1.0183749654481152e+03,9.7522704977330335e+01
9.1500000000000004e-01,1.0884622746921917e+00,-6.9192970702091405e-12,1.1504525873750640e-09,0.0000000000000000e+00,1.5465762623508019e-03,3.0177747248476363e+00,1.0901094788103491e+00,1.0211650338466034e+03,9.7530070883034497e+01
9.1749999999999998e-01,1.0885444802151174e+00,-7.2756399856758481e-12,1.1577479920335567e-09,0.0000000000000000e+00,1.5433755911410134e-03,3.0237157452294561e+00,1.0901918087374725e+00,1.0239551022450911e+03,9.7537436788738660e+01
9.2000000000000004e-01,1.0886266857380433e+00,-7.6319829011425719e-12,1.1650433966920497e-09,0.0000000000000000e+00,1.5401749199312248e-03,3.0296567656112754e+00,1.0902741386645960e+00,1.0267451706435791e+03,9.7544802694442836e+01
9.2249999999999999e-01,1.0887008279010373e+00,-8.4570054233743364e-12,1.1714814203769701e-09,0.0000000000000000e+00,1.5372809457117002e-03,3.0350837274416844e+00,1.0903483930292519e+00,1.0295352390420671e+03,9.7551446094568277e+01
9.2500000000000004e-01,1.0887722250904375e+00,-9.4415784500367709e-12,1.1776275696879084e-09,0.0000000000000000e+00,1.5344913789782227e-03,3.0403356906162946e+00,1.0904198982662594e+00,1.0323253074405552e+03,9.7557843535347772e+01
9.2749999999999999e-01,1.0888436222798377e+00,-1.0426151476699160e-11,1.1837737189988465e-09,0.0000000000000000e+00,1.5317018122447453e-03,3.0455876537909048e+00,1.0904914035032669e+00,1.0351153758390431e+03,9.7564240976127252e+01
9.3000000000000005e-01,1.0889150194692383e+00,-1.1410724503361595e-11,1.1899198683097848e-09,0.0000000000000000e+00,1.5289122455112679e-03,3.0508396169655150e+00,1.0905629087402748e+00,1.0379054442375311e+03,9.7570638416906775e+01
9.3250000000000000e-01,1.0889813401181807e+00,-1.2487376158417260e-11,1.1979263815413221e-09,0.0000000000000000e+00,1.5263175267758939e-03,3.0557507990778454e+00,1.0906293297543366e+00,1.0406955126360192e+03,9.7576580981700033e+01
9.3500000000000005e-01,1.0890428459040089e+00,-1.3651360120815043e-11,1.2076973636460050e-09,0.0000000000000000e+00,1.5239076123273805e-03,3.0603387661620349e+00,1.0906909286188007e+00,1.0434855810345070e+03,9.7582092117722851e+01
9.3750000000000000e-01,1.0891043516898369e+00,-1.4815344083212774e-11,1.2174683457506878e-09,0.0000000000000000e+00,1.5214976978788675e-03,3.0649267332462244e+00,1.0907525274832643e+00,1.0462756494329951e+03,9.7587603253745655e+01
9.4000000000000006e-01,1.0891658574756651e+00,-1.5979328045610557e-11,1.2272393278553708e-09,0.0000000000000000e+00,1.5190877834303541e-03,3.0695147003304135e+00,1.0908141263477285e+00,1.0490657178314832e+03,9.7593114389768473e+01
9.4250000000000000e-01,1.0892245938810028e+00,-1.7031019615669223e-11,1.2373979992217648e-09,0.0000000000000000e+00,1.5167847074677094e-03,3.0739115082475816e+00,1.0908729516407116e+00,1.0518557862299710e+03,9.7598377379501059e+01
9.4500000000000006e-01,1.0892762239514970e+00,-1.7794564669537244e-11,1.2485514958634938e-09,0.0000000000000000e+00,1.5147557830914437e-03,3.0778177945286194e+00,1.0909246598446118e+00,1.0546458546284591e+03,9.7603003616488849e+01
9.4750000000000001e-01,1.0893278540219915e+00,-1.8558109723405230e-11,1.2597049925052222e-09,0.0000000000000000e+00,1.5127268587151782e-03,3.0817240808096571e+00,1.0909763680485123e+00,1.0574359230269472e+03,9.7607629853476666e+01
9.5000000000000007e-01,1.0893794840924858e+00,-1.9321654777273251e-11,1.2708584891469514e-09,0.0000000000000000e+00,1.5106979343389125e-03,3.0856303670906953e+00,1.0910280762524125e+00,1.0602259914254350e+03,9.7612256090464456e+01
9.5250000000000001e-01,1.0894306169242154e+00,-2.0042516580039393e-11,1.2819814806935634e-09,0.0000000000000000e+00,1.5086883521494726e-03,3.0895007894687581e+00,1.0910792864650609e+00,1.0630160598239229e+03,9.7616837773099675e+01
9.5500000000000007e-01,1.0894718049806467e+00,-1.9909713360768402e-11,1.2924943703378406e-09,0.0000000000000000e+00,1.5070656136965471e-03,3.0926539337873296e+00,1.0911205368526706e+00,1.0658061282224112e+03,9.7620528368682699e+01
9.5750000000000002e-01,1.0895129930370777e+00,-1.9776910141497414e-11,1.3030072599821174e-09,0.0000000000000000e+00,1.5054428752436218e-03,3.0958070781058997e+00,1.0911617872402799e+00,1.0685961966208990e+03,9.7624218964265722e+01
9.5999999999999996e-01,1.0895541810935092e+00,-1.9644106922226426e-11,1.3135201496263942e-09,0.0000000000000000e+00,1.5038201367906963e-03,3.0989602224244703e+00,1.0912030376278898e+00,1.0713862650193869e+03,9.7627909559848774e+01
9.6250000000000002e-01,1.0895953691499403e+00,-1.9511303702955431e-11,1.3240330392706715e-09,0.0000000000000000e+00,1.5021973983377708e-03,3.1021133667430414e+00,1.0912442880154991e+00,1.0741763334178750e+03,9.7631600155431784e+01
9.6499999999999997e-01,1.0896278845810996e+00,-1.6485251895322971e-11,1.3352229950792911e-09,0.0000000000000000e+00,1.5009145793824859e-03,3.1046170498994110e+00,1.0912768526532810e+00,1.0769664018163630e+03,9.7634513653105969e+01
9.6750000000000003e-01,1.0896584289610609e+00,-1.2801643590335515e-11,1.3465668295616255e-09,0.0000000000000000e+00,1.4997090148584830e-03,3.1069731282461897e+00,1.0913074432570109e+00,1.0797564702148509e+03,9.7637250537619082e+01
9.6999999999999997e-01,1.0896889733410222e+00,-9.1180352853482240e-12,1.3579106640439594e-09,0.0000000000000000e+00,1.4985034503344800e-03,3.1093292065929683e+00,1.0913380338607410e+00,1.0825465386133390e+03,9.7639987422132180e+01
9.7250000000000003e-01,1.0897195177209833e+00,-5.4344269803607683e-12,1.3692544985262938e-09,0.0000000000000000e+00,1.4972978858104769e-03,3.1116852849397474e+00,1.0913686244644707e+00,1.0853366070118270e+03,9.7642724306645277e+01
9.7499999999999998e-01,1.0897443269946423e+00,-1.9096878695703910e-12,1.3819239070171015e-09,0.0000000000000000e+00,1.4963179406598933e-03,3.1136049111013322e+00,1.0913934712827822e+00,1.0881266754103149e+03,9.7644947305342399e+01
9.7750000000000004e-01,1.0897650174192297e+00,1.5009542744787280e-12,1.3955453186594500e-09,0.0000000000000000e+00,1.4955000312411287e-03,3.1152110852390051e+00,1.0914141930188384e+00,1.0909167438088029e+03,9.7646801240589895e+01
9.7999999999999998e-01,1.0897857078438171e+00,4.9115964185276968e-12,1.4091667303017978e-09,0.0000000000000000e+00,1.4946821218223640e-03,3.1168172593766776e+00,1.0914349147548947e+00,1.0937068122072908e+03,9.7648655175837376e+01
9.8250000000000004e-01,1.0898063982684048e+00,8.3222385625768174e-12,1.4227881419441464e-09,0.0000000000000000e+00,1.4938642124035994e-03,3.1184234335143506e+00,1.0914556364909511e+00,1.0964968806057789e+03,9.7650509111084887e+01
9.8499999999999999e-01,1.0898234418500172e+00,7.6319676639840655e-12,1.4364248793778784e-09,0.0000000000000000e+00,1.4931903135938121e-03,3.1197475648521875e+00,1.0914727058651505e+00,1.0992869490042667e+03,9.7652036276298972e+01
9.8750000000000004e-01,1.0898336890424494e+00,-7.0091390498689089e-13,1.4500901785137362e-09,0.0000000000000000e+00,1.4927847981916638e-03,3.1205460709721482e+00,1.0914829685649805e+00,1.1020770174027550e+03,9.7652954460996327e+01
9.8999999999999999e-01,1.0898439362348817e+00,-9.0337954739574789e-12,1.4637554776495932e-09,0.0000000000000000e+00,1.4923792827895158e-03,3.1213445770921084e+00,1.0914932312648107e+00,1.1048670858012429e+03,9.7653872645693681e+01
9.9250000000000005e-01,1.0898541834273139e+00,-1.7366677042928433e-11,1.4774207767854510e-09,0.0000000000000000e+00,1.4919737673873676e-03,3.1221430832120687e+00,1.0915034939646409e+00,1.1076571541997309e+03,9.7654790830391036e+01
9.9500000000000000e-01,1.0898632378248596e+00,-2.4729593561542890e-11,1.4894954061806258e-09,0.0000000000000000e+00,1.4916154548362632e-03,3.1228486415297061e+00,1.0915125620644905e+00,1.1104472225982188e+03,9.7655602136446348e+01
9.9750000000000005e-01,1.0898632378248596e+00,-2.4729593561542890e-11,1.4894954061806258e-09,0.0000000000000000e+00,1.4916154548362632e-03,3.1228486415297061e+00,1.0915125620644905e+00,1.1132372909967069e+03,9.7655602136446348e+01
1.0000000000000000e+00,1.0898632378248596e+00,-2.4729593561542890e-11,1.4894954061806258e-09,0.0000000000000000e+00,1.4916154548362632e-03,3.1228486415297061e+00,1.0915125620644905e+00,1.1160273593951947e+03,9.7655602136446348e+01
